 6.22800000e-03  2.26361444e+02 
 6.32800000e-03  2.29084193e+02 
 6.42800000e-03  2.31779850e+02 
 6.52800000e-03  2.34448685e+02 
 6.62800000e-03  2.37090965e+02 
 6.72800000e-03  2.39706953e+02 
 6.82800000e-03  2.42296913e+02 
 6.92800000e-03  2.44861101e+02 
 7.02800000e-03  2.47399776e+02 
 7.12800000e-03  2.49913190e+02 
 7.22800000e-03  2.52401595e+02 
 7.32800000e-03  2.54865240e+02 
 7.42800000e-03  2.57304372e+02 
 7.52800000e-03  2.59719234e+02 
 7.62800000e-03  2.62110067e+02 
 7.72800000e-03  2.64477112e+02 
 7.82800000e-03  2.66820604e+02 
 7.92800000e-03  2.69140777e+02 
 8.02800000e-03  2.71437865e+02 
 8.12800000e-03  2.73712096e+02 
 8.22800000e-03  2.75963699e+02 
 8.32800000e-03  2.78192897e+02 
 8.42800000e-03  2.80399915e+02 
 8.52800000e-03  2.82584972e+02 
 8.62800000e-03  2.84748288e+02 
 8.72800000e-03  2.86890078e+02 
 8.82800000e-03  2.89010557e+02 
 8.92800000e-03  2.91109937e+02 
 9.02800000e-03  2.93188428e+02 
 9.12800000e-03  2.95246238e+02 
 9.22800000e-03  2.97283572e+02 
 9.32800000e-03  2.99300634e+02 
 9.42800000e-03  3.01297626e+02 
 9.52800000e-03  3.03274747e+02 
 9.62800000e-03  3.05232196e+02 
 9.72800000e-03  3.07170168e+02 
 9.82800000e-03  3.09088857e+02 
 9.92800000e-03  3.10988455e+02 
 1.00280000e-02  3.12869151e+02 
 1.01280000e-02  3.14731134e+02 
 1.02280000e-02  3.16574590e+02 
 1.03280000e-02  3.18399704e+02 
 1.04280000e-02  3.20206657e+02 
 1.05280000e-02  3.21995630e+02 
 1.06280000e-02  3.23766803e+02 
 1.07280000e-02  3.25520353e+02 
 1.08280000e-02  3.27256455e+02 
 1.09280000e-02  3.28975282e+02 
 1.10280000e-02  3.30677006e+02 
 1.11280000e-02  3.32361798e+02 
 1.12280000e-02  3.34029826e+02 
 1.13280000e-02  3.35681257e+02 
 1.14280000e-02  3.37316255e+02 
 1.15280000e-02  3.38934986e+02 
 1.16280000e-02  3.40537609e+02 
 1.17280000e-02  3.42124287e+02 
 1.18280000e-02  3.43695176e+02 
 1.19280000e-02  3.45250435e+02 
 1.20280000e-02  3.46790219e+02 
 1.21280000e-02  3.48314682e+02 
 1.22280000e-02  3.49823976e+02 
 1.23280000e-02  3.51318253e+02 
 1.24280000e-02  3.52797661e+02 
 1.25280000e-02  3.54262348e+02 
 1.26280000e-02  3.55712462e+02 
 1.27280000e-02  3.57148147e+02 
 1.28280000e-02  3.58569547e+02 
 1.29280000e-02  3.59976803e+02 
 1.30280000e-02  3.61370058e+02 
 1.31280000e-02  3.62749449e+02 
 1.32280000e-02  3.64115114e+02 
 1.33280000e-02  3.65467192e+02 
 1.34280000e-02  3.66805815e+02 
 1.35280000e-02  3.68131120e+02 
 1.36280000e-02  3.69443237e+02 
 1.37280000e-02  3.70742298e+02 
 1.38280000e-02  3.72028434e+02 
 1.39280000e-02  3.73301772e+02 
 1.40280000e-02  3.74562441e+02 
 1.41280000e-02  3.75810565e+02 
 1.42280000e-02  3.77046271e+02 
 1.43280000e-02  3.78269681e+02 
 1.44280000e-02  3.79480918e+02 
 1.45280000e-02  3.80680103e+02 
 1.46280000e-02  3.81867356e+02 
 1.47280000e-02  3.83042795e+02 
 1.48280000e-02  3.84206539e+02 
 1.49280000e-02  3.85358703e+02 
 1.50280000e-02  3.86499403e+02 
 1.51280000e-02  3.87628753e+02 
 1.52280000e-02  3.88746865e+02 
 1.53280000e-02  3.89853852e+02 
 1.54280000e-02  3.90949825e+02 
 1.55280000e-02  3.92034892e+02 
 1.56280000e-02  3.93109163e+02 
 1.57280000e-02  3.94172745e+02 
 1.58280000e-02  3.95225743e+02 
 1.59280000e-02  3.96268265e+02 
 1.60280000e-02  3.97300413e+02 
 1.61280000e-02  3.98322291e+02 
 1.62280000e-02  3.99334001e+02 
 1.63280000e-02  4.00335644e+02 
 1.64280000e-02  4.01327321e+02 
 1.65280000e-02  4.02309131e+02 
 1.66280000e-02  4.03281171e+02 
 1.67280000e-02  4.04243539e+02 
 1.68280000e-02  4.05196332e+02 
 1.69280000e-02  4.06139644e+02 
 1.70280000e-02  4.07073571e+02 
 1.71280000e-02  4.07998204e+02 
 1.72280000e-02  4.08913637e+02 
 1.73280000e-02  4.09819962e+02 
 1.74280000e-02  4.10717268e+02 
 1.75280000e-02  4.11605646e+02 
 1.76280000e-02  4.12485185e+02 
 1.77280000e-02  4.13355972e+02 
 1.78280000e-02  4.14218094e+02 
 1.79280000e-02  4.15071638e+02 
 1.80280000e-02  4.15916690e+02 
 1.81280000e-02  4.16753332e+02 
 1.82280000e-02  4.17581651e+02 
 1.83280000e-02  4.18401727e+02 
 1.84280000e-02  4.19213643e+02 
 1.85280000e-02  4.20017481e+02 
 1.86280000e-02  4.20813320e+02 
 1.87280000e-02  4.21601241e+02 
 1.88280000e-02  4.22381322e+02 
 1.89280000e-02  4.23153640e+02 
 1.90280000e-02  4.23918274e+02 
 1.91280000e-02  4.24675300e+02 
 1.92280000e-02  4.25424794e+02 
 1.93280000e-02  4.26166829e+02 
 1.94280000e-02  4.26901482e+02 
 1.95280000e-02  4.27628824e+02 
 1.96280000e-02  4.28348929e+02 
 1.97280000e-02  4.29061869e+02 
 1.98280000e-02  4.29767716e+02 
 1.99280000e-02  4.30466538e+02 
 2.00280000e-02  4.31158408e+02 
 2.01280000e-02  4.31843393e+02 
 2.02280000e-02  4.32521563e+02 
 2.03280000e-02  4.33192984e+02 
 2.04280000e-02  4.33857725e+02 
 2.05280000e-02  4.34515852e+02 
 2.06280000e-02  4.35167430e+02 
 2.07280000e-02  4.35812525e+02 
 2.08280000e-02  4.36451201e+02 
 2.09280000e-02  4.37083522e+02 
 2.10280000e-02  4.37709552e+02 
 2.11280000e-02  4.38329352e+02 
 2.12280000e-02  4.38942985e+02 
 2.13280000e-02  4.39550513e+02 
 2.14280000e-02  4.40151995e+02 
 2.15280000e-02  4.40747493e+02 
 2.16280000e-02  4.41337065e+02 
 2.17280000e-02  4.41920771e+02 
 2.18280000e-02  4.42498669e+02 
 2.19280000e-02  4.43070817e+02 
 2.20280000e-02  4.43637271e+02 
 2.21280000e-02  4.44198090e+02 
 2.22280000e-02  4.44753328e+02 
 2.23280000e-02  4.45303042e+02 
 2.24280000e-02  4.45847286e+02 
 2.25280000e-02  4.46386114e+02 
 2.26280000e-02  4.46919581e+02 
 2.27280000e-02  4.47447740e+02 
 2.28280000e-02  4.47970644e+02 
 2.29280000e-02  4.48488345e+02 
 2.30280000e-02  4.49000894e+02 
 2.31280000e-02  4.49508344e+02 
 2.32280000e-02  4.50010744e+02 
 2.33280000e-02  4.50508146e+02 
 2.34280000e-02  4.51000598e+02 
 2.35280000e-02  4.51488150e+02 
 2.36280000e-02  4.51970851e+02 
 2.37280000e-02  4.52448749e+02 
 2.38280000e-02  4.52921892e+02 
 2.39280000e-02  4.53390327e+02 
 2.40280000e-02  4.53854101e+02 
 2.41280000e-02  4.54313260e+02 
 2.42280000e-02  4.54767851e+02 
 2.43280000e-02  4.55217918e+02 
 2.44280000e-02  4.55663507e+02 
 2.45280000e-02  4.56104663e+02 
 2.46280000e-02  4.56541429e+02 
 2.47280000e-02  4.56973849e+02 
 2.48280000e-02  4.57401966e+02 
 2.49280000e-02  4.57825824e+02 
 2.50280000e-02  4.58245464e+02 
 2.51280000e-02  4.58660928e+02 
 2.52280000e-02  4.59072259e+02 
 2.53280000e-02  4.59479497e+02 
 2.54280000e-02  4.59882683e+02 
 2.55280000e-02  4.60281856e+02 
 2.56280000e-02  4.60677059e+02 
 2.57280000e-02  4.61068328e+02 
 2.58280000e-02  4.61455705e+02 
 2.59280000e-02  4.61839227e+02 
 2.60280000e-02  4.62218933e+02 
 2.61280000e-02  4.62594861e+02 
 2.62280000e-02  4.62967048e+02 
 2.63280000e-02  4.63335532e+02 
 2.64280000e-02  4.63700350e+02 
 2.65280000e-02  4.64061538e+02 
 2.66280000e-02  4.64419131e+02 
 2.67280000e-02  4.64773167e+02 
 2.68280000e-02  4.65123680e+02 
 2.69280000e-02  4.65470705e+02 
 2.70280000e-02  4.65814277e+02 
 2.71280000e-02  4.66154431e+02 
 2.72280000e-02  4.66491200e+02 
 2.73280000e-02  4.66824618e+02 
 2.74280000e-02  4.67154718e+02 
 2.75280000e-02  4.67481534e+02 
 2.76280000e-02  4.67805099e+02 
 2.77280000e-02  4.68125443e+02 
 2.78280000e-02  4.68442600e+02 
 2.79280000e-02  4.68756602e+02 
 2.80280000e-02  4.69067479e+02 
 2.81280000e-02  4.69375262e+02 
 2.82280000e-02  4.69679984e+02 
 2.83280000e-02  4.69981673e+02 
 2.84280000e-02  4.70280360e+02 
 2.85280000e-02  4.70576076e+02 
 2.86280000e-02  4.70868849e+02 
 2.87280000e-02  4.71158708e+02 
 2.88280000e-02  4.71445684e+02 
 2.89280000e-02  4.71729804e+02 
 2.90280000e-02  4.72011097e+02 
 2.91280000e-02  4.72289592e+02 
 2.92280000e-02  4.72565315e+02 
 2.93280000e-02  4.72838294e+02 
 2.94280000e-02  4.73108558e+02 
 2.95280000e-02  4.73376132e+02 
 2.96280000e-02  4.73641044e+02 
 2.97280000e-02  4.73903320e+02 
 2.98280000e-02  4.74162986e+02 
 2.99280000e-02  4.74420069e+02 
 3.00280000e-02  4.74674594e+02 
 3.01280000e-02  4.74926586e+02 
 3.02280000e-02  4.75176070e+02 
 3.03280000e-02  4.75423072e+02 
 3.04280000e-02  4.75667617e+02 
 3.05280000e-02  4.75909728e+02 
 3.06280000e-02  4.76149430e+02 
 3.07280000e-02  4.76386748e+02 
 3.08280000e-02  4.76621703e+02 
 3.09280000e-02  4.76854321e+02 
 3.10280000e-02  4.77084625e+02 
 3.11280000e-02  4.77312636e+02 
 3.12280000e-02  4.77538379e+02 
 3.13280000e-02  4.77761876e+02 
 3.14280000e-02  4.77983149e+02 
 3.15280000e-02  4.78202221e+02 
 3.16280000e-02  4.78419112e+02 
 3.17280000e-02  4.78633846e+02 
 3.18280000e-02  4.78846442e+02 
 3.19280000e-02  4.79056924e+02 
 3.20280000e-02  4.79265311e+02 
 3.21280000e-02  4.79471625e+02 
 3.22280000e-02  4.79675885e+02 
 3.23280000e-02  4.79878114e+02 
 3.24280000e-02  4.80078330e+02 
 3.25280000e-02  4.80276554e+02 
 3.26280000e-02  4.80472805e+02 
 3.27280000e-02  4.80667104e+02 
 3.28280000e-02  4.80859470e+02 
 3.29280000e-02  4.81049921e+02 
 3.30280000e-02  4.81238477e+02 
 3.31280000e-02  4.81425158e+02 
 3.32280000e-02  4.81609981e+02 
 3.33280000e-02  4.81792964e+02 
 3.34280000e-02  4.81974127e+02 
 3.35280000e-02  4.82153488e+02 
 3.36280000e-02  4.82331063e+02 
 3.37280000e-02  4.82506872e+02 
 3.38280000e-02  4.82680932e+02 
 3.39280000e-02  4.82853259e+02 
 3.40280000e-02  4.83023872e+02 
 3.41280000e-02  4.83192788e+02 
 3.42280000e-02  4.83360022e+02 
 3.43280000e-02  4.83525593e+02 
 3.44280000e-02  4.83689516e+02 
 3.45280000e-02  4.83851808e+02 
 3.46280000e-02  4.84012485e+02 
 3.47280000e-02  4.84171564e+02 
 3.48280000e-02  4.84329059e+02 
 3.49280000e-02  4.84484988e+02 
 3.50280000e-02  4.84639365e+02 
 3.51280000e-02  4.84792205e+02 
 3.52280000e-02  4.84943525e+02 
 3.53280000e-02  4.85093340e+02 
 3.54280000e-02  4.85241664e+02 
 3.55280000e-02  4.85388512e+02 
 3.56280000e-02  4.85533898e+02 
 3.57280000e-02  4.85677838e+02 
 3.58280000e-02  4.85820346e+02 
 3.59280000e-02  4.85961436e+02 
 3.60280000e-02  4.86101122e+02 
 3.61280000e-02  4.86239418e+02 
 3.62280000e-02  4.86376338e+02 
 3.63280000e-02  4.86511896e+02 
 3.64280000e-02  4.86646105e+02 
 3.65280000e-02  4.86778979e+02 
 3.66280000e-02  4.86910530e+02 
 3.67280000e-02  4.87040772e+02 
 3.68280000e-02  4.87169719e+02 
 3.69280000e-02  4.87297382e+02 
 3.70280000e-02  4.87423775e+02 
 3.71280000e-02  4.87548911e+02 
 3.72280000e-02  4.87672801e+02 
 3.73280000e-02  4.87795459e+02 
 3.74280000e-02  4.87916896e+02 
 3.75280000e-02  4.88037125e+02 
 3.76280000e-02  4.88156158e+02 
 3.77280000e-02  4.88274006e+02 
 3.78280000e-02  4.88390681e+02 
 3.79280000e-02  4.88506196e+02 
 3.80280000e-02  4.88620561e+02 
 3.81280000e-02  4.88733789e+02 
 3.82280000e-02  4.88845889e+02 
 3.83280000e-02  4.88956875e+02 
 3.84280000e-02  4.89066756e+02 
 3.85280000e-02  4.89175543e+02 
 3.86280000e-02  4.89283248e+02 
 3.87280000e-02  4.89389882e+02 
 3.88280000e-02  4.89495454e+02 
 3.89280000e-02  4.89599976e+02 
 3.90280000e-02  4.89703458e+02 
 3.91280000e-02  4.89805910e+02 
 3.92280000e-02  4.89907343e+02 
 3.93280000e-02  4.90007767e+02 
 3.94280000e-02  4.90107191e+02 
 3.95280000e-02  4.90205626e+02 
 3.96280000e-02  4.90303082e+02 
 3.97280000e-02  4.90399568e+02 
 3.98280000e-02  4.90495094e+02 
 3.99280000e-02  4.90589669e+02 
 4.00280000e-02  4.90683304e+02 
 4.01280000e-02  4.90776006e+02 
 4.02280000e-02  4.90867787e+02 
 4.03280000e-02  4.90958654e+02 
 4.04280000e-02  4.91048617e+02 
 4.05280000e-02  4.91137684e+02 
 4.06280000e-02  4.91225866e+02 
 4.07280000e-02  4.91313170e+02 
 4.08280000e-02  4.91399605e+02 
 4.09280000e-02  4.91485181e+02 
 4.10280000e-02  4.91569905e+02 
 4.11280000e-02  4.91653785e+02 
 4.12280000e-02  4.91736832e+02 
 4.13280000e-02  4.91819051e+02 
 4.14280000e-02  4.91900453e+02 
 4.15280000e-02  4.91981045e+02 
 4.16280000e-02  4.92060835e+02 
 4.17280000e-02  4.92139831e+02 
 4.18280000e-02  4.92218041e+02 
 4.19280000e-02  4.92295473e+02 
 4.20280000e-02  4.92372134e+02 
 4.21280000e-02  4.92448033e+02 
 4.22280000e-02  4.92523176e+02 
 4.23280000e-02  4.92597572e+02 
 4.24280000e-02  4.92671227e+02 
 4.25280000e-02  4.92744150e+02 
 4.26280000e-02  4.92816346e+02 
 4.27280000e-02  4.92887825e+02 
 4.28280000e-02  4.92958592e+02 
 4.29280000e-02  4.93028656e+02 
 4.30280000e-02  4.93098022e+02 
 4.31280000e-02  4.93166697e+02 
 4.32280000e-02  4.93234690e+02 
 4.33280000e-02  4.93302006e+02 
 4.34280000e-02  4.93368652e+02 
 4.35280000e-02  4.93434635e+02 
 4.36280000e-02  4.93499962e+02 
 4.37280000e-02  4.93564638e+02 
 4.38280000e-02  4.93628671e+02 
 4.39280000e-02  4.93692067e+02 
 4.40280000e-02  4.93754832e+02 
 4.41280000e-02  4.93816972e+02 
 4.42280000e-02  4.93878494e+02 
 4.43280000e-02  4.93939404e+02 
 4.44280000e-02  4.93999708e+02 
 4.45280000e-02  4.94059412e+02 
 4.46280000e-02  4.94118522e+02 
 4.47280000e-02  4.94177044e+02 
 4.48280000e-02  4.94234983e+02 
 4.49280000e-02  4.94292346e+02 
 4.50280000e-02  4.94349138e+02 
 4.51280000e-02  4.94405365e+02 
 4.52280000e-02  4.94461033e+02 
 4.53280000e-02  4.94516146e+02 
 4.54280000e-02  4.94570711e+02 
 4.55280000e-02  4.94624734e+02 
 4.56280000e-02  4.94678219e+02 
 4.57280000e-02  4.94731171e+02 
 4.58280000e-02  4.94783597e+02 
 4.59280000e-02  4.94835501e+02 
 4.60280000e-02  4.94886889e+02 
 4.61280000e-02  4.94937765e+02 
 4.62280000e-02  4.94988135e+02 
 4.63280000e-02  4.95038004e+02 
 4.64280000e-02  4.95087377e+02 
 4.65280000e-02  4.95136258e+02 
 4.66280000e-02  4.95184653e+02 
 4.67280000e-02  4.95232567e+02 
 4.68280000e-02  4.95280003e+02 
 4.69280000e-02  4.95326968e+02 
 4.70280000e-02  4.95373466e+02 
 4.71280000e-02  4.95419500e+02 
 4.72280000e-02  4.95465077e+02 
 4.73280000e-02  4.95510200e+02 
 4.74280000e-02  4.95554875e+02 
 4.75280000e-02  4.95599104e+02 
 4.76280000e-02  4.95642894e+02 
 4.77280000e-02  4.95686248e+02 
 4.78280000e-02  4.95729170e+02 
 4.79280000e-02  4.95771666e+02 
 4.80280000e-02  4.95813738e+02 
 4.81280000e-02  4.95855392e+02 
 4.82280000e-02  4.95896632e+02 
 4.83280000e-02  4.95937461e+02 
 4.84280000e-02  4.95977884e+02 
 4.85280000e-02  4.96017905e+02 
 4.86280000e-02  4.96057527e+02 
 4.87280000e-02  4.96096756e+02 
 4.88280000e-02  4.96135594e+02 
 4.89280000e-02  4.96174045e+02 
 4.90280000e-02  4.96212114e+02 
 4.91280000e-02  4.96249804e+02 
 4.92280000e-02  4.96287119e+02 
 4.93280000e-02  4.96324063e+02 
 4.94280000e-02  4.96360639e+02 
 4.95280000e-02  4.96396851e+02 
 4.96280000e-02  4.96432703e+02 
 4.97280000e-02  4.96468198e+02 
 4.98280000e-02  4.96503340e+02 
 4.99280000e-02  4.96538133e+02 
 5.00000000e-02  4.96562969e+02 
